fid0725,regionname,const230_h,round,respno,urb,r4,central,male,eth_akan,eth_ewe,eth_ga,eth_dagomba,eth_other,vote_npp_pres,vote_ndc_pres,economy_oneyear,poverty,unfair,trustown,trustother,gov_sentus,responsself,akan_5km_l_p,ewe_5km_l_p,akan_30km_l_p,ewe_30km_l_p,dev_factor2,h_30rad_e,popdens5x5
14007,GREATER ACCRA,OKAIKWEI SOUTH,ROUND3,GHA0262,1,0,0,0,1,0,0,0,0,0,0,3,-0.7241102,0,0,0,1,1,0.5324826,0.1229698,0.4591262,0.1616585,1.819408,0.0160173,5561.99
13148,GREATER ACCRA,KLOTTEY-KORLE,ROUND4,GHA0263,1,1,0,1,1,0,0,0,0,0,0,4,-1.122426,0,,,0,,0.4689165,0.1506141,0.4184815,0.164086,2.507164,0.0159658,5142.178
14007,GREATER ACCRA,OKAIKWEI SOUTH,ROUND3,GHA0263,1,0,0,1,0,0,1,0,0,1,0,4,1.125704,0,1,0,0,0,0.5324826,0.1229698,0.4591262,0.1616585,1.819408,0.0160173,5561.99
13148,GREATER ACCRA,KLOTTEY-KORLE,ROUND4,GHA0264,1,1,0,0,0,0,1,0,0,0,0,4,-1.122426,1,,,0,,0.4689165,0.1506141,0.4184815,0.164086,2.507164,0.0159658,5142.178
14007,GREATER ACCRA,OKAIKWEI SOUTH,ROUND3,GHA0264,1,0,0,0,1,0,0,0,0,0,0,2,1.684909,1,0,0,0,0,0.5324826,0.1229698,0.4591262,0.1616585,1.819408,0.0160173,5561.99
13414,GREATER ACCRA,KLOTTEY-KORLE,ROUND4,GHA0265,1,1,0,1,0,0,0,0,1,0,0,3,1.272467,1,,,0,,0.3519335,0.1006095,0.4026863,0.1560516,1.811201,0.0153614,4694.579
13599,GREATER ACCRA,ABLEKUMA SOUTH,ROUND3,GHA0265,1,0,0,0,1,0,0,0,0,1,0,2,-1.283315,1,1,0,1,1,0.595228,0.1008631,0.4582069,0.1602103,2.128516,0.0777672,4118.861
13414,GREATER ACCRA,KLOTTEY-KORLE,ROUND4,GHA0266,1,1,0,0,0,0,1,0,0,0,0,5,-0.5450537,0,,,0,,0.3519335,0.1006095,0.4026863,0.1560516,1.811201,0.0153614,4694.579
13599,GREATER ACCRA,ABLEKUMA SOUTH,ROUND3,GHA0266,1,0,0,0,0,0,0,0,1,0,0,3,-1.283315,1,1,0,0,1,0.595228,0.1008631,0.4582069,0.1602103,2.128516,0.0777672,4118.861
13414,GREATER ACCRA,KLOTTEY-KORLE,ROUND4,GHA0267,1,1,0,1,0,0,1,0,0,0,0,3,-0.0145682,1,,,1,,0.3519335,0.1006095,0.4026863,0.1560516,1.811201,0.0153614,4694.579
13599,GREATER ACCRA,ABLEKUMA SOUTH,ROUND3,GHA0267,1,0,0,1,0,1,0,0,0,0,1,2,1.684909,1,0,0,0,1,0.595228,0.1008631,0.4582069,0.1602103,2.128516,0.0777672,4118.861
13414,GREATER ACCRA,KLOTTEY-KORLE,ROUND4,GHA0268,1,1,0,0,0,0,1,0,0,0,0,1,1.849839,1,,,0,,0.3519335,0.1006095,0.4026863,0.1560516,1.811201,0.0153614,4694.579
13599,GREATER ACCRA,ABLEKUMA SOUTH,ROUND3,GHA0268,1,0,0,1,1,0,0,0,0,0,0,4,-1.283315,0,1,1,0,1,0.595228,0.1008631,0.4582069,0.1602103,2.128516,0.0777672,4118.861
13414,GREATER ACCRA,KLOTTEY-KORLE,ROUND4,GHA0269,1,1,0,1,0,0,1,0,0,0,0,1,1.849839,1,,,0,,0.3519335,0.1006095,0.4026863,0.1560516,1.811201,0.0153614,4694.579
13599,GREATER ACCRA,ABLEKUMA SOUTH,ROUND3,GHA0269,1,0,0,0,1,0,0,0,0,0,1,3,-1.283315,1,0,0,0,1,0.595228,0.1008631,0.4582069,0.1602103,2.128516,0.0777672,4118.861
13599,GREATER ACCRA,ABLEKUMA SOUTH,ROUND3,GHA0270,1,0,0,0,1,0,0,0,0,1,0,2,-1.283315,0,0,0,0,1,0.595228,0.1008631,0.4582069,0.1602103,2.128516,0.0777672,4118.861
13414,GREATER ACCRA,KLOTTEY-KORLE,ROUND4,GHA0270,1,1,0,0,0,0,0,1,0,0,0,,-0.5450537,1,,,0,,0.3519335,0.1006095,0.4026863,0.1560516,1.811201,0.0153614,4694.579
13414,GREATER ACCRA,KLOTTEY-KORLE,ROUND4,GHA0271,1,1,0,1,0,0,1,0,0,0,0,4,1.849839,1,,,0,,0.3519335,0.1006095,0.4026863,0.1560516,1.811201,0.0153614,4694.579
13599,GREATER ACCRA,ABLEKUMA SOUTH,ROUND3,GHA0271,1,0,0,1,1,0,0,0,0,0,1,2,-1.283315,0,1,1,0,0,0.595228,0.1008631,0.4582069,0.1602103,2.128516,0.0777672,4118.861
13414,GREATER ACCRA,KLOTTEY-KORLE,ROUND4,GHA0272,1,1,0,0,0,0,1,0,0,0,0,2,0.6567622,0,,,0,,0.3519335,0.1006095,0.4026863,0.1560516,1.811201,0.0153614,4694.579
13599,GREATER ACCRA,ABLEKUMA SOUTH,ROUND3,GHA0272,1,0,0,0,0,0,0,1,0,1,0,4,-0.7241102,0,0,0,1,0,0.595228,0.1008631,0.4582069,0.1602103,2.128516,0.0777672,4118.861
1623,GREATER ACCRA,DOME/KWABENYA,ROUND3,GHA0273,1,0,0,0,0,1,0,0,0,1,0,4,1.098601,1,1,0,0,1,0.4842257,0.1657451,0.4527699,0.1979849,0.8215294,0.0186435,4202.773
12535,GREATER ACCRA,LEDZOKUKU,ROUND4,GHA0273,1,1,0,1,0,0,1,0,0,0,0,4,-0.5919405,0,,,1,,0.3471294,0.0992163,0.3917021,0.1595597,1.011252,0.0186682,1774.144
1623,GREATER ACCRA,DOME/KWABENYA,ROUND3,GHA0274,1,0,0,0,0,1,0,0,0,0,0,3,0.4750524,1,0,,1,,0.4842257,0.1657451,0.4527699,0.1979849,0.8215294,0.0186435,4202.773
12535,GREATER ACCRA,LEDZOKUKU,ROUND4,GHA0274,1,1,0,0,0,1,0,0,0,0,0,2,-1.122426,0,,,0,,0.3471294,0.0992163,0.3917021,0.1595597,1.011252,0.0186682,1774.144
12535,GREATER ACCRA,LEDZOKUKU,ROUND4,GHA0275,1,1,0,1,0,0,1,0,0,1,0,3,0.0048611,0,,,0,,0.3471294,0.0992163,0.3917021,0.1595597,1.011252,0.0186682,1774.144
1623,GREATER ACCRA,DOME/KWABENYA,ROUND3,GHA0275,1,0,0,1,0,1,0,0,0,0,1,2,1.684909,0,0,0,1,0,0.4842257,0.1657451,0.4527699,0.1979849,0.8215294,0.0186435,4202.773
1623,GREATER ACCRA,DOME/KWABENYA,ROUND3,GHA0276,1,0,0,1,0,1,0,0,0,0,1,2,0.4857464,1,1,1,1,1,0.4842257,0.1657451,0.4527699,0.1979849,0.8215294,0.0186435,4202.773
12535,GREATER ACCRA,LEDZOKUKU,ROUND4,GHA0276,1,1,0,0,1,0,0,0,0,0,0,4,-0.0145682,0,,,1,,0.3471294,0.0992163,0.3917021,0.1595597,1.011252,0.0186682,1774.144
1623,GREATER ACCRA,DOME/KWABENYA,ROUND3,GHA0277,1,0,0,0,0,1,0,0,0,0,1,2,0.5090668,0,1,1,0,0,0.4842257,0.1657451,0.4527699,0.1979849,0.8215294,0.0186435,4202.773
12535,GREATER ACCRA,LEDZOKUKU,ROUND4,GHA0277,1,1,0,1,0,0,1,0,0,0,1,2,0.637333,1,,,1,,0.3471294,0.0992163,0.3917021,0.1595597,1.011252,0.0186682,1774.144
1623,GREATER ACCRA,DOME/KWABENYA,ROUND3,GHA0278,1,0,0,1,0,1,0,0,0,0,1,4,-0.7241102,1,1,0,0,0,0.4842257,0.1657451,0.4527699,0.1979849,0.8215294,0.0186435,4202.773
12535,GREATER ACCRA,LEDZOKUKU,ROUND4,GHA0278,1,1,0,0,0,0,1,0,0,0,1,2,-0.5450537,1,,,0,,0.3471294,0.0992163,0.3917021,0.1595597,1.011252,0.0186682,1774.144
1623,GREATER ACCRA,DOME/KWABENYA,ROUND3,GHA0279,1,0,0,1,0,1,0,0,0,0,0,2,1.684909,1,1,1,0,0,0.4842257,0.1657451,0.4527699,0.1979849,0.8215294,0.0186435,4202.773
12535,GREATER ACCRA,LEDZOKUKU,ROUND4,GHA0279,1,1,0,1,0,0,1,0,0,0,0,2,1.234135,1,,,0,,0.3471294,0.0992163,0.3917021,0.1595597,1.011252,0.0186682,1774.144
1623,GREATER ACCRA,DOME/KWABENYA,ROUND3,GHA0280,1,0,0,0,1,0,0,0,0,0,0,2,-0.7241102,1,1,1,1,0,0.4842257,0.1657451,0.4527699,0.1979849,0.8215294,0.0186435,4202.773
12535,GREATER ACCRA,LEDZOKUKU,ROUND4,GHA0280,1,1,0,0,0,0,1,0,0,0,0,4,0.7225517,0,,,0,,0.3471294,0.0992163,0.3917021,0.1595597,1.011252,0.0186682,1774.144
12426,GREATER ACCRA,KROWOR,ROUND4,GHA0281,1,1,0,1,1,0,0,0,0,0,0,2,0.0599607,1,,,1,,0.4588591,0.1134143,0.413115,0.1730248,1.272691,0.0275261,1836.999
12453,GREATER ACCRA,KROWOR,ROUND3,GHA0281,1,0,0,1,0,0,1,0,0,0,0,4,-1.283315,1,0,1,1,1,0.4121523,0.1578146,0.4087273,0.1669573,1.564983,0.0278872,1631.761
12453,GREATER ACCRA,KROWOR,ROUND3,GHA0282,1,0,0,1,1,0,0,0,0,0,1,2,-1.283315,1,1,1,0,1,0.4121523,0.1578146,0.4087273,0.1669573,1.564983,0.0278872,1631.761
12426,GREATER ACCRA,KROWOR,ROUND4,GHA0282,1,1,0,0,0,0,1,0,0,0,1,3,1.849839,1,,,0,,0.4588591,0.1134143,0.413115,0.1730248,1.272691,0.0275261,1836.999
12426,GREATER ACCRA,KROWOR,ROUND4,GHA0283,1,1,0,1,0,0,1,0,0,1,0,4,0.0237637,0,,,1,,0.4588591,0.1134143,0.413115,0.1730248,1.272691,0.0275261,1836.999
12453,GREATER ACCRA,KROWOR,ROUND3,GHA0283,1,0,0,0,0,1,0,0,0,1,0,,-1.283315,0,0,0,0,0,0.4121523,0.1578146,0.4087273,0.1669573,1.564983,0.0278872,1631.761
12426,GREATER ACCRA,KROWOR,ROUND4,GHA0284,1,1,0,0,1,0,0,0,0,0,0,4,-1.122426,0,,,1,,0.4588591,0.1134143,0.413115,0.1730248,1.272691,0.0275261,1836.999
12453,GREATER ACCRA,KROWOR,ROUND3,GHA0284,1,0,0,0,0,0,1,0,0,0,1,4,-0.6900959,1,0,0,0,1,0.4121523,0.1578146,0.4087273,0.1669573,1.564983,0.0278872,1631.761
12426,GREATER ACCRA,KROWOR,ROUND4,GHA0285,1,1,0,1,1,0,0,0,0,1,0,2,-1.122426,0,,,1,,0.4588591,0.1134143,0.413115,0.1730248,1.272691,0.0275261,1836.999
12453,GREATER ACCRA,KROWOR,ROUND3,GHA0285,1,0,0,1,0,1,0,0,0,0,1,2,0.4788346,1,1,1,1,0,0.4121523,0.1578146,0.4087273,0.1669573,1.564983,0.0278872,1631.761
12426,GREATER ACCRA,KROWOR,ROUND4,GHA0286,1,1,0,0,1,0,0,0,0,0,0,3,-1.122426,0,,,1,,0.4588591,0.1134143,0.413115,0.1730248,1.272691,0.0275261,1836.999
12453,GREATER ACCRA,KROWOR,ROUND3,GHA0286,1,0,0,0,1,0,0,0,0,1,0,2,-0.7241102,1,0,0,0,1,0.4121523,0.1578146,0.4087273,0.1669573,1.564983,0.0278872,1631.761
12426,GREATER ACCRA,KROWOR,ROUND4,GHA0287,1,1,0,1,0,0,1,0,0,1,0,3,-1.122426,1,,,0,,0.4588591,0.1134143,0.413115,0.1730248,1.272691,0.0275261,1836.999
12453,GREATER ACCRA,KROWOR,ROUND3,GHA0287,1,0,0,1,0,0,1,0,0,0,1,2,-0.1378025,1,0,0,1,0,0.4121523,0.1578146,0.4087273,0.1669573,1.564983,0.0278872,1631.761
12426,GREATER ACCRA,KROWOR,ROUND4,GHA0288,1,1,0,0,0,0,1,0,0,0,0,4,0.5822334,1,,,1,,0.4588591,0.1134143,0.413115,0.1730248,1.272691,0.0275261,1836.999
12453,GREATER ACCRA,KROWOR,ROUND3,GHA0288,1,0,0,0,0,0,1,0,0,0,1,2,0.4750524,1,1,1,0,0,0.4121523,0.1578146,0.4087273,0.1669573,1.564983,0.0278872,1631.761
1619,GREATER ACCRA,TEMA WEST,ROUND3,GHA0289,1,0,0,1,0,0,1,0,0,0,0,4,-0.1378025,0,1,0,1,0,0.5150627,0.159084,0.4033224,0.2128671,1.225614,0.0381524,1921.444
13021,GREATER ACCRA,AYAWASO EAST,ROUND4,GHA0289,1,1,0,1,0,0,0,0,1,0,1,2,-1.122426,1,,,0,,0.3948364,0.1547607,0.4082864,0.1752959,0.8446078,0.015007,5334.134
13021,GREATER ACCRA,AYAWASO EAST,ROUND4,GHA0290,1,1,0,0,0,0,1,0,0,1,0,4,1.234135,0,,,0,,0.3948364,0.1547607,0.4082864,0.1752959,0.8446078,0.015007,5334.134
1619,GREATER ACCRA,TEMA WEST,ROUND3,GHA0290,1,0,0,0,1,0,0,0,0,1,0,1,-0.7241102,0,0,0,0,1,0.5150627,0.159084,0.4033224,0.2128671,1.225614,0.0381524,1921.444
1619,GREATER ACCRA,TEMA WEST,ROUND3,GHA0291,1,0,0,0,0,0,0,0,1,0,0,4,-0.7241102,1,0,0,0,0,0.5150627,0.159084,0.4033224,0.2128671,1.225614,0.0381524,1921.444
13021,GREATER ACCRA,AYAWASO EAST,ROUND4,GHA0291,1,1,0,1,1,0,0,0,0,0,0,2,-0.0145682,0,,,1,,0.3948364,0.1547607,0.4082864,0.1752959,0.8446078,0.015007,5334.134
1619,GREATER ACCRA,TEMA WEST,ROUND3,GHA0292,1,0,0,1,1,0,0,0,0,1,0,3,1.098601,1,0,0,0,0,0.5150627,0.159084,0.4033224,0.2128671,1.225614,0.0381524,1921.444
13021,GREATER ACCRA,AYAWASO EAST,ROUND4,GHA0292,1,1,0,0,0,0,0,0,1,0,0,2,1.253037,1,,,1,,0.3948364,0.1547607,0.4082864,0.1752959,0.8446078,0.015007,5334.134
1619,GREATER ACCRA,TEMA WEST,ROUND3,GHA0293,1,0,0,1,0,1,0,0,0,1,0,2,0.4788346,1,0,0,0,0,0.5150627,0.159084,0.4033224,0.2128671,1.225614,0.0381524,1921.444
13021,GREATER ACCRA,AYAWASO EAST,ROUND4,GHA0293,1,1,0,1,0,0,0,1,0,0,0,2,-0.0145682,1,,,0,,0.3948364,0.1547607,0.4082864,0.1752959,0.8446078,0.015007,5334.134
1619,GREATER ACCRA,TEMA WEST,ROUND3,GHA0294,1,0,0,0,0,0,0,0,1,0,0,2,1.684909,1,0,0,0,1,0.5150627,0.159084,0.4033224,0.2128671,1.225614,0.0381524,1921.444
13021,GREATER ACCRA,AYAWASO EAST,ROUND4,GHA0294,1,1,0,0,0,0,1,0,0,0,0,3,1.234135,1,,,1,,0.3948364,0.1547607,0.4082864,0.1752959,0.8446078,0.015007,5334.134
1619,GREATER ACCRA,TEMA WEST,ROUND3,GHA0295,1,0,0,0,0,1,0,0,0,1,0,4,0.4788346,0,1,1,0,0,0.5150627,0.159084,0.4033224,0.2128671,1.225614,0.0381524,1921.444
13021,GREATER ACCRA,AYAWASO EAST,ROUND4,GHA0295,1,1,0,1,0,0,0,0,1,1,0,4,1.849839,0,,,0,,0.3948364,0.1547607,0.4082864,0.1752959,0.8446078,0.015007,5334.134
1619,GREATER ACCRA,TEMA WEST,ROUND3,GHA0296,1,0,0,1,1,0,0,0,0,1,0,4,-0.1378025,1,1,1,1,1,0.5150627,0.159084,0.4033224,0.2128671,1.225614,0.0381524,1921.444
13021,GREATER ACCRA,AYAWASO EAST,ROUND4,GHA0296,1,1,0,0,0,0,0,0,1,0,1,2,0.637333,1,,,1,,0.3948364,0.1547607,0.4082864,0.1752959,0.8446078,0.015007,5334.134
9570,BRONG AHAFO,NKORANZA NORTH,ROUND3,GHA0297,0,0,0,0,1,0,0,0,0,1,0,2,-1.283315,0,1,0,1,0,0.8764729,0.0013711,0.6651917,0.0076603,-1.135811,0.0276991,111.4969
12885,GREATER ACCRA,AYAWASO CENTRAL,ROUND4,GHA0297,1,1,0,1,0,0,1,0,0,0,1,2,0.6567622,1,,,0,,0.3937308,0.368137,0.4388031,0.1778768,0.8444812,0.0158535,5556.044
9570,BRONG AHAFO,NKORANZA NORTH,ROUND3,GHA0298,0,0,0,0,1,0,0,0,0,0,1,2,-1.283315,1,1,0,0,1,0.8764729,0.0013711,0.6651917,0.0076603,-1.135811,0.0276991,111.4969
12885,GREATER ACCRA,AYAWASO CENTRAL,ROUND4,GHA0298,1,1,0,0,0,1,0,0,0,0,1,4,-0.5919405,0,,,1,,0.3937308,0.368137,0.4388031,0.1778768,0.8444812,0.0158535,5556.044
9570,BRONG AHAFO,NKORANZA NORTH,ROUND3,GHA0299,0,0,0,1,0,0,0,0,1,0,1,3,0.4857464,0,0,0,0,1,0.8764729,0.0013711,0.6651917,0.0076603,-1.135811,0.0276991,111.4969
12885,GREATER ACCRA,AYAWASO CENTRAL,ROUND4,GHA0299,1,1,0,1,0,1,0,0,0,0,1,3,-1.122426,1,,,0,,0.3937308,0.368137,0.4388031,0.1778768,0.8444812,0.0158535,5556.044
12885,GREATER ACCRA,AYAWASO CENTRAL,ROUND4,GHA0300,1,1,0,0,1,0,0,0,0,0,0,2,0.0237637,0,,,1,,0.3937308,0.368137,0.4388031,0.1778768,0.8444812,0.0158535,5556.044
9570,BRONG AHAFO,NKORANZA NORTH,ROUND3,GHA0300,0,0,0,0,1,0,0,0,0,1,0,1,-0.7241102,1,1,0,1,0,0.8764729,0.0013711,0.6651917,0.0076603,-1.135811,0.0276991,111.4969
9570,BRONG AHAFO,NKORANZA NORTH,ROUND3,GHA0301,0,0,0,1,1,0,0,0,0,1,0,2,-0.7241102,0,0,0,0,1,0.8764729,0.0013711,0.6651917,0.0076603,-1.135811,0.0276991,111.4969
12885,GREATER ACCRA,AYAWASO CENTRAL,ROUND4,GHA0301,1,1,0,1,1,0,0,0,0,0,0,4,-0.5450537,1,,,0,,0.3937308,0.368137,0.4388031,0.1778768,0.8444812,0.0158535,5556.044
9570,BRONG AHAFO,NKORANZA NORTH,ROUND3,GHA0302,0,0,0,0,1,0,0,0,0,1,0,1,-0.7241102,0,1,0,0,1,0.8764729,0.0013711,0.6651917,0.0076603,-1.135811,0.0276991,111.4969
12885,GREATER ACCRA,AYAWASO CENTRAL,ROUND4,GHA0302,1,1,0,0,0,0,1,0,0,1,0,4,-1.122426,1,,,1,,0.3937308,0.368137,0.4388031,0.1778768,0.8444812,0.0158535,5556.044
9570,BRONG AHAFO,NKORANZA NORTH,ROUND3,GHA0303,0,0,0,0,1,0,0,0,0,1,0,2,-0.7241102,0,1,1,0,1,0.8764729,0.0013711,0.6651917,0.0076603,-1.135811,0.0276991,111.4969
12885,GREATER ACCRA,AYAWASO CENTRAL,ROUND4,GHA0303,1,1,0,1,1,0,0,0,0,1,0,4,0.0237637,1,,,0,,0.3937308,0.368137,0.4388031,0.1778768,0.8444812,0.0158535,5556.044
9570,BRONG AHAFO,NKORANZA NORTH,ROUND3,GHA0304,0,0,0,1,0,0,1,0,0,0,1,2,-1.283315,1,0,0,0,0,0.8764729,0.0013711,0.6651917,0.0076603,-1.135811,0.0276991,111.4969
12885,GREATER ACCRA,AYAWASO CENTRAL,ROUND4,GHA0304,1,1,0,0,1,0,0,0,0,0,0,3,-1.122426,1,,,0,,0.3937308,0.368137,0.4388031,0.1778768,0.8444812,0.0158535,5556.044
12624,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0305,1,1,0,1,0,1,0,0,0,1,0,4,0.0048611,0,,,1,,0.3066309,0.4415119,0.459076,0.1903124,0.989276,0.0174654,4872.229
12624,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0306,1,1,0,0,1,0,0,0,0,0,0,3,1.234135,0,,,1,,0.3066309,0.4415119,0.459076,0.1903124,0.989276,0.0174654,4872.229
12624,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0307,1,1,0,1,0,1,0,0,0,0,1,3,1.849839,1,,,0,,0.3066309,0.4415119,0.459076,0.1903124,0.989276,0.0174654,4872.229
12624,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0308,1,1,0,0,0,1,0,0,0,1,0,3,1.849839,1,,,0,,0.3066309,0.4415119,0.459076,0.1903124,0.989276,0.0174654,4872.229
12624,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0309,1,1,0,1,0,1,0,0,0,0,1,5,0.637333,1,,,0,,0.3066309,0.4415119,0.459076,0.1903124,0.989276,0.0174654,4872.229
12624,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0310,1,1,0,0,0,1,0,0,0,0,0,4,-0.5450537,1,,,1,,0.3066309,0.4415119,0.459076,0.1903124,0.989276,0.0174654,4872.229
12624,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0311,1,1,0,1,0,0,1,0,0,0,1,4,0.0517478,0,,,1,,0.3066309,0.4415119,0.459076,0.1903124,0.989276,0.0174654,4872.229
12624,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0312,1,1,0,0,1,0,0,0,0,0,1,4,-0.5919405,1,,,1,,0.3066309,0.4415119,0.459076,0.1903124,0.989276,0.0174654,4872.229
13087,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0313,1,1,0,1,1,0,0,0,0,0,1,3,-0.5919405,0,,,1,,0.5763082,0.0985148,0.4563015,0.158562,2.987237,0.0207367,5530.114
13087,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0314,1,1,0,0,1,0,0,0,0,0,0,2,-0.5919405,0,,,1,,0.5763082,0.0985148,0.4563015,0.158562,2.987237,0.0207367,5530.114
13087,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0315,1,1,0,1,1,0,0,0,0,1,0,2,-0.5919405,0,,,0,,0.5763082,0.0985148,0.4563015,0.158562,2.987237,0.0207367,5530.114
13087,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0316,1,1,0,0,0,0,1,0,0,1,0,4,-1.122426,1,,,0,,0.5763082,0.0985148,0.4563015,0.158562,2.987237,0.0207367,5530.114
13087,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0317,1,1,0,1,0,0,1,0,0,0,1,4,0.637333,0,,,0,,0.5763082,0.0985148,0.4563015,0.158562,2.987237,0.0207367,5530.114
13087,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0318,1,1,0,0,1,0,0,0,0,0,0,3,1.234135,1,,,0,,0.5763082,0.0985148,0.4563015,0.158562,2.987237,0.0207367,5530.114
13087,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0319,1,1,0,1,0,0,1,0,0,0,0,3,1.234135,1,,,1,,0.5763082,0.0985148,0.4563015,0.158562,2.987237,0.0207367,5530.114
13087,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0320,1,1,0,0,0,1,0,0,0,0,0,4,0.637333,1,,,0,,0.5763082,0.0985148,0.4563015,0.158562,2.987237,0.0207367,5530.114
12826,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0321,1,1,0,1,0,1,0,0,0,0,0,3,-0.0145682,1,,,0,,0.5293664,0.1846679,0.4655294,0.1684019,1.566083,0.0165042,5509.193
12826,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0322,1,1,0,0,1,0,0,0,0,1,0,4,-1.122426,1,,,1,,0.5293664,0.1846679,0.4655294,0.1684019,1.566083,0.0165042,5509.193
12826,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0323,1,1,0,1,1,0,0,0,0,1,0,4,0.5822334,0,,,1,,0.5293664,0.1846679,0.4655294,0.1684019,1.566083,0.0165042,5509.193
12826,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0324,1,1,0,0,1,0,0,0,0,1,0,1,1.197938,1,,,1,,0.5293664,0.1846679,0.4655294,0.1684019,1.566083,0.0165042,5509.193
12826,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0325,1,1,0,1,0,0,0,0,1,0,0,2,-1.122426,1,,,0,,0.5293664,0.1846679,0.4655294,0.1684019,1.566083,0.0165042,5509.193
12826,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0326,1,1,0,0,0,0,1,0,0,1,0,3,-1.122426,0,,,1,,0.5293664,0.1846679,0.4655294,0.1684019,1.566083,0.0165042,5509.193
12826,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0327,1,1,0,1,1,0,0,0,0,1,0,4,-0.5919405,1,,,0,,0.5293664,0.1846679,0.4655294,0.1684019,1.566083,0.0165042,5509.193
12826,GREATER ACCRA,OKAIKWEI SOUTH,ROUND4,GHA0328,1,1,0,0,0,1,0,0,0,0,1,2,0.0237637,1,,,1,,0.5293664,0.1846679,0.4655294,0.1684019,1.566083,0.0165042,5509.193
12652,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0329,1,1,0,1,0,0,0,0,1,0,0,4,-1.122426,1,,,1,,0.4511555,0.2215693,0.4631431,0.1814872,1.030833,0.017915,5158.241
12652,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0330,1,1,0,0,1,0,0,0,0,1,0,2,-1.122426,0,,,0,,0.4511555,0.2215693,0.4631431,0.1814872,1.030833,0.017915,5158.241
12652,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0331,1,1,0,1,1,0,0,0,0,0,1,3,1.253037,1,,,0,,0.4511555,0.2215693,0.4631431,0.1814872,1.030833,0.017915,5158.241
12652,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0332,1,1,0,0,1,0,0,0,0,0,0,4,1.849839,1,,,0,,0.4511555,0.2215693,0.4631431,0.1814872,1.030833,0.017915,5158.241
12652,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0333,1,1,0,1,1,0,0,0,0,0,0,3,-1.122426,1,,,0,,0.4511555,0.2215693,0.4631431,0.1814872,1.030833,0.017915,5158.241
12652,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0334,1,1,0,0,0,1,0,0,0,0,1,3,1.849839,1,,,1,,0.4511555,0.2215693,0.4631431,0.1814872,1.030833,0.017915,5158.241
12652,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0335,1,1,0,1,1,0,0,0,0,0,0,4,0.6567622,1,,,0,,0.4511555,0.2215693,0.4631431,0.1814872,1.030833,0.017915,5158.241
12652,GREATER ACCRA,OKAIKWEI NORTH,ROUND4,GHA0336,1,1,0,0,0,1,0,0,0,0,1,2,0.0599607,0,,,1,,0.4511555,0.2215693,0.4631431,0.1814872,1.030833,0.017915,5158.241
1689,GREATER ACCRA,TROBU-AMASAMAN,ROUND4,GHA0337,1,1,0,1,1,0,0,0,0,1,0,3,-0.5450537,0,,,0,,0.4997739,0.1613733,0.4797292,0.185368,0.153506,0.0224753,4193.657
1689,GREATER ACCRA,TROBU-AMASAMAN,ROUND4,GHA0338,1,1,0,0,1,0,0,0,0,1,0,2,0.7225517,1,,,1,,0.4997739,0.1613733,0.4797292,0.185368,0.153506,0.0224753,4193.657
1689,GREATER ACCRA,TROBU-AMASAMAN,ROUND4,GHA0339,1,1,0,1,0,0,0,0,1,0,0,3,-0.0145682,1,,,1,,0.4997739,0.1613733,0.4797292,0.185368,0.153506,0.0224753,4193.657
1689,GREATER ACCRA,TROBU-AMASAMAN,ROUND4,GHA0340,1,1,0,0,1,0,0,0,0,1,0,4,-1.122426,1,,,0,,0.4997739,0.1613733,0.4797292,0.185368,0.153506,0.0224753,4193.657
